"BUILDING_NAME_ENG","BUILDING_ID","DISTRICT_CODE","SBBS_COVERAGE","FTTO_COVERAGE","BDEL_COVERAGE","HKBN_WTT_COVERAGE"
"","52429401",211,"N","N","N","Y"
"","52429501",211,"N","N","N","Y"
"","52430201",211,"N","N","N","Y"
"","52430501",211,"N","N","N","Y"
"","52430701",211,"N","N","N","Y"
"","72301311",219,"N","N","N","Y"
"","52431001",211,"N","N","N","Y"
"KWAI CHUNG SHOPPING CENTRE, KWAI CHUNG ESTATE","32611805",201,"N","Y","Y","N"
"","21300216",11,"N","N","N","Y"
"","51503201",211,"N","N","N","Y"
"","52205102",211,"N","N","N","Y"
"","62518801",218,"N","N","N","Y"
"","75403415",222,"N","N","N","Y"
"CITYWALK CARPARK","32430006",202,"N","Y","Y","Y"
"909 CHEUNG SHA WAN RD","26107901",2,"Y","Y","Y","Y"
"","62519401",218,"N","N","N","Y"
"CATHAY PACIFIC CITY (SOUTH TWR)","95100604",319,"N","Y","N","N"
"","32814901",201,"N","N","N","Y"
"HARBOUR GRAND HONG KONG","15120401",112,"N","N","Y","N"
"","51908301",211,"N","N","N","Y"
"","24225007",14,"N","N","N","Y"
"","21231101",10,"N","N","N","Y"
"","72707201",219,"N","N","N","Y"
"AIRPORT WORLD TRADE CENTRE, HONG KONG INTERNATIONAL AIRPORT","95104401",904,"N","Y","Y","Y"
"HARBOUR VIEW 2, PHASE 2, HONG KONG SCIENCE PARK","75301618",222,"Y","N","Y","Y"
"TOWER 1, KOWLOON COMMERCE CENTRE (KCC)","32815001",201,"N","Y","Y","Y"
"THE HENNESSY","13219201",106,"Y","Y","Y","Y"
"INTERNATIONAL COMMERCE CENTRE (ICC)","21700701",10,"N","Y","Y","Y"
"WIN PLAZA","28413301",20,"Y","Y","Y","Y"
"BLOCK B, MANULIFE FINANCIAL CENTRE","29525702",26,"N","N","Y","Y"
"MANULIFE FINANCE CENTRE SHOPPING CENTRE","29525703",26,"N","N","Y","Y"
"AIA KOWLOON TOWER LANDMARK EAST","29525802",26,"Y","Y","Y","Y"
"MANHATTAN PLACE","28010801",35,"N","Y","Y","Y"
"BLOCK A, MANULIFE FINANCIAL CENTRE","29525701",26,"N","Y","Y","Y"
"ONE ISLAND EAST","15506001",113,"N","N","Y","Y"
"487-489 LOCKHART RD","13313201",108,"N","Y","N","Y"
"TIN CHING COMMERCIAL CENTRE","51095303",212,"N","N","Y","N"
"W SQUARE","13215801",106,"Y","N","Y","Y"
"","13224001",108,"N","N","N","Y"
"DISCOVERY BAY (NORTH) COMMERCIAL CENTRE","97100903",315,"N","N","Y","N"
"OCTA TOWER","28007201",35,"Y","Y","Y","Y"
"THE SPARKLE CARPARK","26403904",2,"N","N","Y","N"
"DISCOVERY BAY NORTH DEVELOPMENT SHOPPING CENTRE","97100910",315,"N","Y","N","N"
"","13313401",108,"N","N","N","Y"
"AIA FINANCIAL CENTRE","28413601",20,"N","Y","Y","Y"
"ITECH TOWER","32443101",202,"N","Y","Y","Y"
"78 HUNG TO RD","29525501",26,"N","Y","Y","Y"
"EXCHANGE TOWER","28011201",35,"Y","Y","Y","Y"
"LA MER CLUB HOUSE","95006466",311,"N","N","Y","N"
"","52427101",211,"N","N","N","Y"
"CHING HO ESTATE COMMERCIAL CENTRE","62805806",218,"N","Y","Y","Y"
"CITYWALK 2","32430103",202,"N","Y","Y","N"
"","29513101",26,"N","N","N","Y"
"AXA TOWER, LANDMARK EAST","29525801",26,"N","Y","Y","Y"
"UPPER NGAU TAU KOK ESTATE COMMERCIAL CENTRE","29422707",25,"N","N","Y","N"
"BLOCK A & D, GOLDEN BEAR INDUSTRIAL CENTRE","32454102",202,"N","Y","Y","Y"
"BLOCK E & H, GOLDEN BEAR INDUSTRIAL CENTRE","32454103",202,"N","Y","Y","Y"
"BLOCK A2, YAU TONG INDUSTRIAL CITY","29800903",29,"Y","N","Y","Y"
"","29526201",26,"N","N","N","Y"
"POPCORN SHOPPING MALL","83804009",32,"N","Y","Y","Y"
"GRANDION PLAZA","26120001",2,"Y","N","Y","Y"
"BLOCK B, VIKING TECHNOLOGY AND BUSINESS CENTRE","32707902",201,"Y","N","Y","Y"
"PROSPERITY TOWER","11338301",105,"N","Y","Y","N"
"ISQUARE","21106603",10,"N","N","Y","Y"
"FIRST ASIA TOWER","32442601",202,"Y","N","Y","Y"
"HANG WAI IND CTR","42309906",210,"Y","N","Y","Y"
"UPTOWN CLUB HOUSE 3","51503747",211,"N","N","Y","N"
"UPTOWN CLUB HOUSE 2","51503748",211,"N","N","Y","N"
"BLOCK A2, HANG WAI INDUSTRIAL CENTRE","42309905",210,"Y","N","Y","Y"
"HANG WAI IND CTR","42309907",210,"Y","N","Y","Y"
"SHEK MUN ESTATE SHOPPING CENTRE","75610103",222,"N","Y","Y","N"
"TOWER 2, KOWLOON COMMERCE CENTRE (KCC)","32815002",201,"N","Y","Y","Y"
"GRAND BUDDHA HALL","72804501",219,"N","Y","Y","N"
"PCL CONTAINER SERVICES LTD, RIVER TRADE TERMINAL","42102901",210,"N","N","Y","N"
"50-54 WING LOK STREET","11433001",104,"Y","N","Y","Y"
"","97100604",315,"N","N","N","N"
"CROWN PLAZA / CLUB HOUSE","83804005",32,"N","Y","Y","N"
"CNAC HOUSE","95103202",319,"N","Y","Y","N"
"LOHAS PARK  L1-L5 LE PRESTIGE","83903612",32,"N","N","Y","N"
"THE PIVOT","29525901",26,"N","Y","Y","Y"
"","13142101",106,"N","N","N","Y"
"FESTIVAL CITY  CLUB HOUSE D","75905316",222,"N","N","Y","N"
"BLOCK A, WING LOI INDUSTRIAL BUILDING","32900302",201,"N","N","Y","Y"
"BLOCK B, MAI HING INDUSTRIAL BUILDING","29527002",26,"N","Y","N","Y"
"","21232301",10,"N","N","N","Y"
"BLOCK B, CITY INDUSTRIAL COMPLEX","32503002",202,"Y","Y","Y","Y"
"BLOCK B & C, GOLDEN BEAR INDUSTRIAL CENTRE","32454101",202,"N","Y","Y","Y"
"","15702261",113,"N","N","N","N"
"BLOCK 1, YAU TONG INDUSTRIAL BUILDING","29801301",29,"Y","N","Y","Y"
"WAH CHUN INDUSTRIAL CENTRE","32406601",202,"Y","Y","Y","Y"
"KWONG KIN TRADE CENTRE","42305201",210,"Y","N","Y","Y"
"113 ARGYLE ST","00018980",12,"Y","N","N","Y"
"18 PLAZA (EA TOWER)","00018983",10,"N","N","Y","N"
"211 JOHNSTON RD","00018984",106,"N","N","N","Y"
"APB CENTRE","00018985",11,"Y","Y","Y","Y"
"ASHLEY CENTRE","00019023",10,"Y","N","N","Y"
"PUBLIC BANK CENTRE","00019024",105,"N","N","Y","Y"
"ASIA HARVEST COMMERCIAL CENTRE","00019025",115,"N","Y","N","Y"
"","00019026",201,"N","N","N","Y"
"YF LIFE TWR","00019028",106,"Y","Y","Y","Y"
"ICBC TOWER","00019029",105,"Y","N","Y","Y"
"BLOCK A, ASIA TRADE CENTRE","00019030",201,"Y","N","Y","Y"
"","00019043",10,"N","N","N","Y"
"AUSTIN TOWER","00019046",10,"Y","Y","Y","Y"
"","00019048",10,"N","N","N","Y"
"","52703703",211,"N","N","N","Y"
"","52704301",211,"N","N","N","Y"
"GRAND MARINE INDUSTRIAL BUILDING","17305701",124,"Y","N","Y","Y"
"","21207401",10,"N","Y","N","Y"
"WAH WAI INDUSTRIAL CENTRE","75302801",222,"Y","Y","Y","Y"
"GINZA SQUARE","22801101",9,"Y","Y","Y","Y"
"LU PLAZA","28004401",26,"Y","N","Y","Y"
"LONG TO BUILDING","26100301",2,"Y","N","Y","Y"
"PRESIDENT COMMERCIAL CENTRE (L4/F-R/F)","22704501",8,"Y","N","N","Y"
"BLOCK 2, WAH FUNG INDUSTRIAL CENTRE","32606402",201,"Y","N","Y","Y"
"","75401109",222,"N","N","N","Y"
"YIP FUNG INDUSTRIAL BUILDING","28402201",20,"Y","N","Y","Y"
"SAN PO KONG PLAZA","28402501",20,"N","Y","N","Y"
"","32408201",202,"N","Y","N","Y"
"BLOCK B, PO YIP BUILDING","32704301",202,"Y","N","Y","Y"
"","00018999",104,"N","N","N","Y"
"","32805101",201,"N","N","N","Y"
"","00019005",106,"N","N","N","N"
"","00019175",35,"N","N","N","Y"
"BILLION TRADE CENTRE","00019179",26,"Y","Y","Y","Y"
"","21104801",10,"N","N","N","Y"
"","21105001",10,"N","N","N","Y"
"","00019192",105,"N","N","N","Y"
"","21401701",10,"N","N","N","Y"
"ENERGY PLAZA","21501801",42,"Y","Y","Y","Y"
"BANGKOK BANK BUILDING","00019070",104,"Y","N","Y","Y"
"BANK CENTRE","00019076",8,"N","Y","N","Y"
"BANK OF AMERICA TOWER","00019077",105,"Y","Y","Y","Y"
"BANK OF CHINA TOWER","00019079",105,"N","N","Y","Y"
"","00019084",112,"N","N","N","Y"
"BLOCK B, HONG KONG INDUSTRIAL CENTRE","26103802",2,"Y","Y","Y","Y"
"","00019091",108,"N","N","N","Y"
"YEUNG YIU CHUNG NO.6 INDUSTRIAL BUILDING","26405301",2,"Y","N","Y","Y"
"PROFESSIONL BUILDING","14606201",108,"Y","N","Y","Y"
"","00019158",103,"N","N","N","Y"
"","18202001",128,"N","N","N","N"
"BEST-O-BEST COMMERCIAL CENTRE","00019163",9,"N","Y","N","Y"
"","19101001",107,"N","N","N","Y"
"BEVERLEY COMMERCIAL CENTRE","00019166",10,"Y","N","Y","Y"
"BEVERLY HOUSE","00019171",106,"Y","N","Y","Y"
"CALIFORNIA ENTERTAINMENT BUILDING","00019327",105,"N","N","N","N"
"CALIFORNIA TOWER","00019328",105,"N","N","N","N"
"BOC CREDIT CARD CENTRE","00019210",104,"Y","N","Y","Y"
"BOLDWIN INDUSTRIAL BUILDING","00019212",201,"Y","Y","Y","Y"
"","00019222",105,"N","N","N","Y"
"BONHAM TRADE CENTRE","00019225",104,"Y","Y","Y","Y"
"","75402501",222,"N","N","N","Y"
"KINOX CENTRE","29504901",26,"Y","Y","Y","Y"
"NOVEL INDUSTRIAL BUILDING","26403501",2,"Y","Y","Y","N"
"RATON INDUSTRIAL BUILDING","42305301",210,"Y","N","N","Y"
"","12402601",132,"N","N","N","N"
"LEE GDN TWO","00019410",108,"N","Y","Y","Y"
"BUPA CENTRE","00019307",103,"N","Y","N","Y"
"CENTRE POINT","00019476",106,"N","Y","Y","Y"
"","00019478",115,"N","N","N","Y"
"CAMERON COMMERCIAL CENTRE","00019348",106,"N","Y","Y","Y"
"","00019350",10,"N","N","N","Y"
"DEMOLISHED_CANTON RD GOVT OFFI","00019367",9,"N","N","N","N"
"","00019374",108,"N","N","N","Y"
"CAPITOL CENTRE","00019382",108,"N","Y","N","Y"
"","00019385",8,"N","N","N","Y"
"KOWLOON HOTEL SHOPPING ARCADE","21103502",10,"N","Y","N","N"
"","21228301",10,"N","N","N","Y"
"","21228401",10,"N","N","N","Y"
"","32812401",201,"N","N","N","Y"
"","16503112",131,"N","N","N","Y"
"","14621901",108,"N","N","N","Y"
"","32806210",201,"N","Y","N","N"
"","16505701",116,"N","N","N","Y"
"","17412501",124,"N","N","N","Y"
"","11236701",103,"N","N","N","Y"
"","26418901",1,"N","N","N","Y"
"","16128601",115,"N","N","N","Y"
"","26419301",2,"N","N","N","Y"
"","26419401",2,"N","N","N","Y"
"","26419501",2,"N","N","N","Y"
"SEAVIEW CRESCENT CLUB HOUSE","95002605",311,"N","N","Y","N"
"","94400212",904,"","N","N","Y"
"","94400211",904,"N","N","N","Y"
"","12213701",127,"N","N","N","Y"
"","29201601",26,"N","Y","N","N"
"","26113301",2,"N","N","N","Y"
"METRO HARBOURVIEW SHOPPING CENTRE, METRO HARBOURVIEW","22107011",7,"N","Y","Y","N"
"","21300217",11,"N","N","N","Y"
"","26114301",2,"N","N","N","Y"
"","16302209",116,"N","N","N","Y"
"","15502107",113,"N","N","N","Y"
"","26114701",2,"N","N","N","Y"
"","26115001",2,"N","N","N","Y"
"","16200302",116,"N","N","N","Y"
"","16200550",116,"N","Y","N","N"
"","32440701",202,"N","N","N","Y"
"","28105008",23,"N","N","N","Y"
"","21105003",10,"N","N","N","Y"
"","16128701",115,"N","N","N","Y"
"","13136401",106,"N","N","N","Y"
"","32440901",202,"N","N","N","Y"
"","51901431",211,"","N","N","Y"
"","24408501",11,"N","N","N","Y"
"","21502102",10,"N","N","N","Y"
"","22181650",8,"N","N","N","Y"
"","12111801",104,"N","N","N","Y"
"","16201301",116,"N","N","N","Y"
"","16128801",115,"N","N","N","Y"
"","32441001",202,"N","N","N","Y"
"","24314901",11,"N","N","N","Y"
"","24315001",11,"N","N","N","Y"
"","13136501",106,"N","N","N","Y"
"","32802107",201,"N","N","N","Y"
"","11327301",104,"N","N","N","Y"
"","21228701",10,"N","N","N","Y"
"","16129001",115,"N","N","N","Y"
"","22100801",8,"N","N","N","Y"
"","11236901",103,"N","N","N","Y"
"","32441301",202,"N","N","N","Y"
"","12213801",105,"N","N","N","Y"
"","13220001",108,"N","N","N","Y"
"","32441401",202,"N","N","N","Y"
"","26420201",2,"N","N","N","Y"
"TSZ OI COURT (CARPARK)","00100879",22,"N","N","Y","N"
"NEW CAPITAL COMPUTER PLAZA","26624201",6,"Y","N","Y","Y"
"","22912901",8,"N","N","N","Y"
"XING HUA CENTRE","22913001",8,"N","Y","N","Y"
"","11237001",103,"N","N","N","Y"
"","32441501",202,"N","N","N","Y"
"","32423103",202,"N","N","N","Y"
"","32423104",202,"N","N","N","Y"
"","32423105",202,"N","N","N","Y"
"","11237101",103,"N","N","N","Y"
"","35103901",264,"N","N","N","Y"
"","12111901",105,"N","N","N","Y"
"","29002201",29,"N","N","N","Y"
"","26116001",6,"N","N","N","Y"
"","26116601",6,"N","N","N","Y"
"","26116701",6,"N","N","N","Y"
"","26116801",6,"N","N","N","Y"
"","26117201",6,"N","N","N","Y"
"","26117501",6,"N","N","N","Y"
"","11327401",104,"N","N","N","Y"
"CEO TOWER","26119901",2,"Y","Y","Y","Y"
"BLOCK B2, YAU TONG INDUSTRIAL BUILDING","29800904",29,"Y","N","Y","N"
"UPTOWN CLUB HOUSE 1","51503746",211,"N","N","Y","N"
"DAN 6","32454001",202,"N","Y","Y","Y"
"THE CAMERON","21223901",10,"Y","Y","Y","Y"
"HYSAN PLACE","14626301",108,"Y","Y","Y","Y"
"LUK HOI TONG TOWER","12111302",105,"Y","N","Y","Y"
"EXCEL CENTRE","26119501",2,"Y","N","Y","Y"
"FUN TOWER","29527501",26,"N","Y","N","Y"
"CELESTIAL HEIGHTS SHOPPING CENTRE, CELESTIAL HEIGHTS","23406012",12,"N","Y","Y","N"
"KAI TAK CRUISE TERMINAL BUILDING","28600601",35,"N","Y","Y","N"
"THE LATITUDE SHOPPING MALL","28413708",20,"N","N","N","N"
"BILLION CENTRE","28007002",35,"N","Y","Y","Y"
"HOLIDAY INN EXPRESS&VEGA SUITE","83804004",32,"N","N","Y","N"
"","21213802",10,"","N","N","Y"
"","26001502",1,"","N","N","Y"
"BLOCK B AND D, ON LOK FACTORY BUILDING","24223502",13,"Y","N","N","Y"
"C-BONS INTERNATIONAL CENTRE, MILLENNIUM CITY 7","29526101",26,"N","Y","Y","Y"
"","29526301",26,"N","N","N","N"
"LEGEND TOWER","29526401",26,"Y","N","Y","Y"
"","75905317",222,"","N","N","Y"
"","72802606",219,"N","N","","N"
"","54104501",211,"N","N","","N"
"","24322901",12,"N","N","","N"
"","24322902",12,"N","N","","N"
"","17502710",122,"N","N","N","Y"
"","21302001",11,"N","N","N","Y"
"","15101315",112,"N","N","N","Y"
"","00012686",218,"N","N","N","N"
"FANLING TOWN CENTRE SHOPPING CENTRE","00012687",218,"N","Y","N","N"
"","24106901",13,"N","N","N","Y"
"RACECOURSE COMMERCIAL COMPLEX","75503106",222,"N","N","Y","N"
"","35005701",264,"N","N","N","Y"
"","35005801",264,"N","N","N","Y"
"","17402501",123,"N","N","N","Y"
"","17402601",123,"N","N","N","Y"
"","17402801",123,"N","N","N","Y"
"","17402901",123,"N","N","N","Y"
"","17403101",123,"N","N","N","Y"
"","17403201",123,"N","N","N","Y"
"","17400511",123,"N","N","N","Y"
"PHASE 2, LEI TUNG COMMERCIAL CENTRE","17400510",123,"N","Y","N","N"
"GENESIS","17503801",122,"N","Y","N","Y"
"","17403301",123,"N","N","N","Y"
"THE BODYNITS BUILDING","21202301",10,"Y","N","Y","N"
"","14504001",111,"N","N","N","Y"
"","35005901",264,"N","N","N","Y"
"","35005902",264,"N","N","N","Y"
"","97100901",315,"N","N","N","Y"
"","17403401",123,"N","N","N","Y"
"","17403501",123,"N","N","N","Y"
"ICBC TOWER","11410801",105,"N","Y","N","N"
"","35005401",264,"N","N","N","Y"
"","24506501",11,"N","N","N","Y"
"","17503901",124,"N","N","N","Y"
"","35006001",264,"N","N","N","Y"
"","00012626",218,"N","N","N","N"
"","62802801",218,"N","N","N","Y"
"PHASE 2, BLOCK C, TSING YI INDUSTRIAL CENTRE","35002702",264,"N","Y","N","Y"
"TSING YI ESTATE SHOPPING CENTRE","35001903",264,"N","Y","N","N"
"","35001904",264,"N","N","N","Y"
"","35001418",264,"N","N","N","Y"
"","17302901",124,"N","N","N","Y"
"SING TECK FACTORY BUILDING","17503701",122,"Y","N","Y","Y"
"","17303801",124,"N","N","N","Y"
"","21301901",11,"N","N","N","Y"
"BLOCK 1, KINGLEY INDUSTRIAL BUILDING","17503401",122,"Y","N","Y","Y"
"BLOCK 2, KINGLEY INDUSTRIAL BUILDING","17503402",122,"Y","N","Y","Y"
"","62505401",218,"N","N","N","Y"
"","35100706",264,"N","N","N","Y"
"PHASE 2, HONG LEONG PLAZA","62502102",218,"N","Y","Y","N"
"FUK SHING COMMERCIAL BUILDING","62505501",218,"Y","N","Y","Y"
"","35005601",264,"N","N","N","Y"
"","35001428",264,"N","N","N","Y"
"","17402101",123,"N","N","N","Y"
"PHASE 3, ABERDEEN CENTRE SHOPPING ARCADE","17300721",124,"N","Y","N","N"
"","62504705",218,"N","N","N","Y"
"","13210801",106,"N","N","N","Y"
"","12106501",105,"N","N","N","Y"
"","24405501",13,"N","N","N","Y"
"","19900601",122,"N","N","N","Y"
"","17402401",123,"N","N","N","Y"
"","17402301",123,"N","N","N","Y"
"PREMIER CENTRE","26407601",2,"Y","N","Y","Y"
"DISCOVERY PARK SHOPPING CENTRE (L1-L3)","00012640",202,"N","Y","Y","Y"
"SHOPPING ARCADE","00012654",32,"N","N","Y","N"
"SOUTH SEAS CENTRE SHOPPING ARCADE","21501703",10,"N","Y","N","Y"
"","62505001",218,"N","N","N","Y"
"","62505101",218,"N","N","N","Y"
"","24212401",13,"N","N","N","Y"
"","15309701",112,"N","N","N","Y"
"","14411701",107,"N","Y","N","N"
"","14302401",105,"N","N","N","Y"
"","11214501",103,"N","N","N","Y"
"","62505201",218,"N","N","N","Y"
"","62505301",218,"N","N","N","Y"
"","17303101",124,"N","N","N","Y"
"","32806803",201,"N","N","N","Y"
"","21600601",10,"N","N","N","Y"
"","21600701",10,"N","N","N","Y"
"","17303201",124,"N","N","N","Y"
"","17303301",124,"N","N","N","Y"
"","17303401",124,"N","N","N","Y"
"","00019390",105,"N","N","N","Y"
"WAH MING ESTATE MULTI-STOREY CARPARK","62801510",218,"N","Y","N","N"
"","32409601",202,"N","N","N","Y"
"","32409602",202,"N","N","N","Y"
"","32409603",202,"N","N","N","Y"
"CASY BUILDING / CAT STREET GALLERIES","00019438",104,"Y","N","Y","Y"
"TAI YUEN COMMERCIAL CENTRE","72601908",219,"N","Y","Y","N"
"CATIC PLAZA","00019451",108,"N","Y","Y","Y"
"CAUSEWAY BAY COMMERCIAL BUILDING","00019452",108,"Y","N","Y","Y"
"CAUSEWAY BAY CENTRE","00019453",108,"Y","Y","Y","Y"
"CAUSEWAY BAY PLAZA I","00019458",106,"Y","N","Y","Y"
"","00019459",106,"N","Y","N","N"
"","00019460",108,"N","N","N","Y"
"CC WU BUILDING","00019461",106,"Y","N","Y","Y"
"CENTRAL PLAZA","00019472",106,"N","Y","Y","Y"
"CENTRAL PLAZA","00019473",219,"N","Y","N","Y"
"CENTRAL TOWER","00019474",105,"N","Y","Y","Y"
"TIERRA VERDE CARPARK","00100008",264,"N","N","Y","N"
"HOMEWORLD , PROVIDENT CENTRE","00100010",112,"N","Y","Y","N"
"","00000429",123,"N","Y","N","N"
"KAM MAN FUNG FACTORY BUILDING","00100032",116,"Y","N","Y","Y"
"BLOCK A, HOI LUEN INDUSTRIAL CENTRE","00100035",26,"Y","Y","Y","Y"
"GOLD KING INDUSTRIAL BUILDING","00100040",201,"Y","N","Y","Y"
"KINGSWOOD PLAZA, PHASE 1, KINGSWOOD VILLAS (RSA BUILDING)","00100042",212,"N","N","Y","N"
"VISTA PARADISO CLUB HOUSE","00100043",223,"N","Y","Y","N"
"TRENDY CENTRE","00100044",2,"Y","Y","Y","Y"
"FIRE SERVICE BUILDING, RIVER TRADE TERMINAL","00100045",210,"N","N","Y","N"
"CUSTOMS & EXCISE BUILDING, RIVER TRADE TERMINAL","00100046",210,"N","Y","Y","N"
"DESPATCH OFFICE, RIVER TRADE TERMINAL","00100047",210,"N","N","Y","N"
"GATE BOOTHS 1, RIVER TRADE TERMINAL","00100048",210,"N","N","Y","N"
"GATE BOOTH 2, RIVER TRADE TERMINAL","00100049",210,"N","N","Y","N"
"","00100050",106,"N","N","N","Y"
"","00100051",106,"N","N","N","N"
"CHAI WAN IND CITY, PH 2","00100052",116,"Y","N","Y","Y"
"BLOCK B, KAILEY INDUSTRIAL CENTRE","00100053",116,"Y","N","Y","Y"
"","00100054",104,"N","N","N","Y"
"O/S YARD OPERATION OFFICE RTT, RIVER TRADE TERMINAL","00100057",210,"N","N","Y","N"
"GUARD HOUSE, BLOCK A, DEERHILL BAY","00100070",219,"N","N","Y","N"
"","00100075",116,"N","N","N","Y"
"","00100078",115,"N","N","N","Y"
"","00100084",116,"N","N","N","Y"
"HOPLITE IND CTR","00100087",35,"Y","N","Y","Y"
"OLD WING, HONG KONG CONVENTION AND EXHIBITION CENTRE TOWER (HKCEC)","00100090",106,"N","Y","Y","Y"
"KINGSWIN INDUSTRIAL BLDG","00100214",201,"Y","Y","Y","Y"
"","00100217",104,"N","N","N","Y"
"CITYGATE (NORTH)","00100218",311,"N","Y","Y","N"
"","00100222",104,"N","N","N","Y"
"","00100223",104,"N","N","N","Y"
"","00100225",105,"N","N","N","Y"
"","00100226",11,"N","N","N","Y"
"BLOCK A, MERIT INDUSTRIAL CENTRE","00100229",13,"N","Y","Y","Y"
"","00100230",201,"N","N","N","Y"
"EVER GAIN PLAZA","00100278",201,"Y","Y","Y","Y"
"","00100280",115,"N","N","N","Y"
"GRAND MILLENNIUM PLAZA","00100281",104,"N","Y","Y","Y"
"HUNGHOM SQUARE (B/F, G/F, 1/F)","00100285",11,"N","Y","Y","Y"
"TOWER 1, TERN CENTRE","00100288",104,"Y","N","Y","Y"
"","00100287",264,"N","N","N","Y"
"HARBOUR PLAZA HOTEL","00100289",112,"N","Y","Y","N"
"SEAPOWER TOWER CONCORDIA PLAZA (CHINA AEROSPACE TOWER)","00100291",10,"Y","Y","Y","Y"
"BLOCK A, PROFICIENT INDUSTRIAL CENTRE","00100292",35,"Y","N","Y","Y"
"PCCW TOWER","00100294",113,"N","N","Y","Y"
"HING WAI BUILDING","00100299",105,"N","N","Y","Y"
"YUE SHING COMMERCIAL BUILDING","00100301",105,"N","N","Y","Y"
"","00100302",219,"N","N","N","Y"
"","00100303",16,"N","N","N","Y"
"","00100304",9,"N","N","N","Y"
"BLOCK B, YAN CHAI HOSPITAL","00100316",202,"N","Y","Y","N"
"NORTH DISTRICT HOSP","00100306",218,"N","Y","N","N"
"","00100307",116,"N","N","Y","N"
"","00100309",1,"N","N","N","Y"
"","00100310",34,"N","N","N","Y"
"","00100311",126,"N","Y","N","N"
"RUTTONJEE HOSP","00100312",106,"N","Y","Y","N"
"","00100313",32,"N","N","Y","N"
"","26742001",6,"N","N","N","Y"
"","26902001",1,"N","N","N","Y"
"","32441701",202,"N","N","N","Y"
"TAI SANG BANK BUILDING","22108001",8,"N","N","Y","Y"
"","24225301",11,"N","N","N","Y"
"","17320201",124,"N","N","N","Y"
"","32441601",202,"N","N","N","Y"
"","26742101",6,"N","N","N","Y"
"","14432201",107,"N","N","N","Y"
"","32441801",202,"N","N","N","Y"
"","75804401",222,"N","N","N","Y"
"BRIGHT WAY TOWER","22107801",8,"Y","Y","Y","Y"
"","22108401",8,"N","N","N","Y"
"","62513501",218,"N","N","N","Y"
"","26422801",2,"N","N","N","Y"
"","26422901",2,"N","N","N","Y"
"","26423001",2,"N","N","N","Y"
"","26423901",2,"N","N","N","Y"
"","26424201",2,"N","N","N","Y"
"","26425101",2,"N","N","N","Y"
"","32502906",201,"N","N","N","Y"
"","26425701",2,"N","N","N","Y"
"","22802301",9,"N","N","N","Y"
"","22803201",9,"N","N","N","Y"
"","32441901",202,"N","N","N","Y"
"","32442001",202,"N","N","N","Y"
"","32442101",202,"N","N","N","Y"
"","15505301",113,"","N","N","Y"
"","22803301",9,"N","N","N","Y"
"","16129401",115,"N","N","N","Y"
"","22803401",9,"N","N","N","Y"
"","32613101",201,"N","N","N","Y"
"","28106301",21,"N","N","N","Y"
"","28301507",21,"N","N","N","Y"
"","22803501",9,"N","N","N","Y"
"","21224301",10,"N","N","N","Y"
"","22913101",8,"N","N","N","Y"
"","22913201",9,"N","N","N","Y"
"","26117701",1,"N","N","N","Y"
"","14622401",108,"N","N","N","Y"
"","22913301",8,"N","N","N","Y"
"","22803601",9,"N","N","N","Y"
"","22913401",9,"N","N","N","Y"
"","22803701",9,"N","N","N","Y"
"","22913501",8,"N","N","N","Y"
"","22913701",8,"N","N","N","Y"
